store_ID,day_of_week,nb_customers_on_day,open,promotion,school_holiday,promo_customers_interaction,state_holiday_a,state_holiday_b,state_holiday_c,year,month,day,sales
371,1,748,1,1,0,748,False,False,False,2014,6,16,9880
948,3,1659,1,1,0,1659,False,False,False,2013,11,6,7813
62,1,825,1,0,1,0,False,False,False,2013,12,30,9215
1030,3,303,1,0,1,0,False,False,False,2013,7,24,2865
413,1,1148,1,1,0,1148,False,False,False,2015,4,13,11114
572,4,678,1,1,0,678,False,False,False,2013,2,7,5088
558,7,0,0,0,0,0,False,False,False,2015,6,14,0
272,5,621,1,0,0,0,False,False,False,2014,6,27,4842
174,7,0,0,0,0,0,False,False,False,2013,5,5,0
92,2,437,1,0,1,0,False,False,False,2014,8,12,3904
441,6,791,1,0,0,0,False,False,False,2014,12,27,7008
86,7,0,0,0,0,0,False,False,False,2015,2,1,0
633,1,656,1,1,0,656,False,False,False,2014,3,31,7565
184,4,635,1,1,0,635,False,False,False,2013,6,20,6555
930,4,1153,1,0,0,0,False,False,False,2013,12,12,7369
432,3,1691,1,0,0,0,False,False,False,2014,5,28,12367
456,1,806,1,0,0,0,False,False,False,2013,4,15,5840
22,7,0,0,0,0,0,False,False,False,2014,2,16,0
836,3,806,1,1,1,806,False,False,False,2015,2,18,7859
25,7,0,0,0,0,0,False,False,False,2014,10,5,175
214,1,905,1,1,0,905,False,False,False,2013,11,18,11800
61,2,497,1,0,1,0,False,False,False,2014,8,12,4722
1056,6,539,1,0,0,0,False,False,False,2015,5,2,5146
1018,1,1825,1,1,1,1825,False,False,False,2013,3,25,17000
492,6,1102,1,0,0,0,False,False,False,2013,6,8,8111
223,1,1067,1,1,0,1067,False,False,False,2014,12,15,12314
140,1,1205,1,1,0,1205,False,False,False,2014,2,3,10939
907,1,799,1,0,0,0,False,False,False,2014,12,8,8554
618,2,509,1,1,0,509,False,False,False,2014,9,16,6315
1001,5,719,1,1,0,719,False,False,False,2014,1,10,7798
128,4,521,1,0,0,0,False,False,False,2013,11,14,4701
1042,3,566,1,0,0,0,False,False,False,2015,2,11,4837
564,1,437,1,0,0,0,False,False,False,2015,6,22,4158
581,2,762,1,1,0,762,False,False,False,2014,6,17,7378
271,7,0,0,0,0,0,False,False,False,2013,2,3,0
422,1,496,1,1,0,496,False,False,False,2015,6,15,5877
721,2,669,1,0,0,0,False,False,False,2013,10,1,5977
360,1,823,1,0,1,0,False,False,False,2014,12,29,8396
9,5,0,0,0,1,0,True,False,False,2013,11,1,0
803,4,414,1,0,0,0,False,False,False,2013,11,14,4079
357,5,828,1,0,1,0,False,False,False,2014,8,15,6534
975,2,878,1,1,0,878,False,False,False,2013,7,16,7809
807,4,0,0,1,0,0,True,False,False,2014,5,1,261
962,5,1375,1,1,0,1375,False,False,False,2014,5,2,11567
649,1,367,1,0,0,0,False,False,False,2014,9,8,3370
948,1,1713,1,0,0,0,False,False,False,2013,5,6,7074
792,2,555,1,0,0,0,False,False,False,2015,3,24,4423
853,1,974,1,0,0,0,False,False,False,2015,2,9,7372
487,2,647,1,1,0,647,False,False,False,2013,5,14,6304
902,1,654,1,0,0,0,False,False,False,2014,5,26,5264
272,2,731,1,1,0,731,False,False,False,2013,1,22,6829
249,1,474,1,0,0,0,False,False,False,2014,3,10,4610
1073,1,988,1,1,0,988,False,False,False,2013,5,27,8936
176,2,439,1,0,1,0,False,False,False,2013,12,24,4372
210,2,244,1,0,1,0,False,False,False,2013,7,23,2201
603,1,1177,1,1,0,1177,False,False,False,2015,3,2,11190
819,7,0,0,0,0,0,False,False,False,2015,7,5,0
728,2,353,1,0,1,0,False,False,False,2013,8,20,3509
9,5,586,1,0,1,0,False,False,False,2014,10,17,4921
280,3,430,1,1,0,430,False,False,False,2013,4,24,5195
523,2,1435,1,0,0,0,False,False,False,2014,3,11,10337
455,6,744,1,0,0,0,False,False,False,2013,12,21,7124
475,5,1045,1,1,0,1045,False,False,False,2014,6,6,8492
10,2,633,1,1,0,633,False,False,False,2014,10,7,6405
198,2,497,1,1,0,497,False,False,False,2015,4,28,5260
820,3,1187,1,1,0,1187,False,False,False,2013,10,9,11386
885,6,688,1,0,0,0,False,False,False,2013,11,2,6470
1047,3,586,1,1,0,586,False,False,False,2015,3,4,7226
779,6,267,1,0,0,0,False,False,False,2014,10,11,2635
597,7,0,0,0,0,0,False,False,False,2013,1,27,0
62,7,0,0,0,0,0,False,False,False,2013,3,24,0
531,5,582,1,1,1,582,False,False,False,2014,3,7,5348
906,3,1221,1,1,0,1221,False,False,False,2015,2,18,9834
312,7,0,0,0,0,0,False,False,False,2014,1,26,0
405,6,360,1,0,0,0,False,False,False,2015,7,18,3659
118,1,1149,1,1,0,1149,False,False,False,2014,9,1,11611
844,6,217,1,0,0,0,False,False,False,2014,7,12,1994
1035,7,0,0,0,0,0,False,False,False,2013,7,28,32
471,7,0,0,0,0,0,False,False,False,2015,3,15,0
299,3,493,1,0,0,0,False,False,False,2014,3,26,4462
869,6,670,1,0,0,0,False,False,False,2013,12,7,6978
181,7,0,0,0,0,0,False,False,False,2015,2,22,0
339,7,0,0,0,0,0,False,False,False,2015,2,22,0
322,7,0,0,0,0,0,False,False,False,2013,8,4,0
55,3,505,1,0,0,0,False,False,False,2014,3,12,4802
515,1,971,1,1,0,971,False,False,False,2014,6,30,9471
862,2,1345,1,1,0,1345,False,False,False,2014,11,25,10842
562,2,3294,1,1,0,3294,False,False,False,2014,10,7,24167
333,1,1514,1,1,0,1514,False,False,False,2013,8,26,13244
195,1,1493,1,1,0,1493,False,False,False,2014,9,29,13676
546,1,1690,1,0,0,0,False,False,False,2015,6,22,12013
693,6,334,1,0,1,0,False,False,False,2013,7,27,3493
13,4,279,1,0,0,0,False,False,False,2013,2,28,2947
346,3,746,1,1,0,746,False,False,False,2014,10,1,8181
526,7,0,0,0,0,0,False,False,False,2013,9,1,0
662,4,576,1,0,0,0,False,False,False,2015,6,25,5052
147,2,842,1,0,1,0,False,False,False,2014,6,10,6901
559,2,687,1,0,0,0,False,False,False,2014,6,24,4816
40,2,762,1,1,0,762,False,False,False,2014,9,2,7354
318,6,457,1,0,0,0,False,False,False,2013,7,20,4240
835,1,750,1,0,0,0,False,False,False,2013,9,30,6016
57,7,0,0,0,0,0,False,False,False,2013,4,21,74
1024,1,990,1,1,0,990,False,False,False,2013,8,12,9844
820,7,0,0,0,0,0,False,False,False,2013,11,10,0
1097,1,2614,1,1,0,2614,False,False,False,2015,4,13,13916
600,2,648,1,1,1,648,False,False,False,2015,1,6,6940
138,5,0,0,1,1,0,False,True,False,2015,4,3,152
753,1,694,1,0,0,0,False,False,False,2015,5,11,6098
1008,3,822,1,1,0,822,False,False,False,2014,6,4,7098
552,4,699,1,0,0,0,False,False,False,2015,7,23,5895
221,3,547,1,0,0,0,False,False,False,2013,12,11,5043
273,3,421,1,0,1,0,False,False,False,2014,12,31,4490
1022,7,0,0,0,0,0,False,False,False,2014,5,25,56
67,1,914,1,1,0,914,False,False,False,2015,1,26,9714
384,2,995,1,0,0,0,False,False,False,2015,6,23,7926
274,7,1552,1,0,0,0,False,False,False,2015,3,8,8856
1039,3,1035,1,1,0,1035,False,False,False,2014,9,17,8799
582,4,937,1,1,0,937,False,False,False,2014,5,22,7228
2,1,523,1,0,0,0,False,False,False,2014,3,24,3877
1083,5,405,1,1,0,405,False,False,False,2015,1,30,5306
917,7,0,0,0,0,0,False,False,False,2014,8,31,5
30,7,0,0,0,0,0,False,False,False,2015,4,26,0
635,4,0,0,0,1,0,True,False,False,2015,1,1,185
817,6,2206,1,0,0,0,False,False,False,2013,11,16,15527
341,7,0,0,0,0,0,False,False,False,2013,9,8,0
297,2,627,1,0,0,0,False,False,False,2014,2,25,4691
269,2,2031,1,1,0,2031,False,False,False,2013,12,17,17847
639,6,273,1,0,0,0,False,False,False,2014,9,6,2978
108,5,0,0,1,1,0,False,True,False,2015,4,3,0
1101,2,1018,1,1,0,1018,False,False,False,2013,1,8,8317
329,6,382,1,0,0,0,False,False,False,2014,9,6,3396
506,5,835,1,0,0,0,False,False,False,2013,3,1,6153
351,1,582,1,1,0,582,False,False,False,2015,1,12,7188
359,2,470,1,0,1,0,False,False,False,2013,7,23,4583
972,5,438,1,1,1,438,False,False,False,2015,5,22,3452
168,7,0,0,0,0,0,False,False,False,2014,9,21,0
684,6,727,1,0,0,0,False,False,False,2013,10,5,6185
556,7,0,0,0,0,0,False,False,False,2014,3,16,0
1115,2,454,1,1,1,454,False,False,False,2014,8,19,6417
351,4,0,0,1,0,0,True,False,False,2014,6,19,23
619,4,389,1,0,0,0,False,False,False,2015,2,12,4593
117,2,547,1,1,0,547,False,False,False,2013,6,18,5914
1088,1,487,1,0,0,0,False,False,False,2014,5,12,4114
131,7,0,0,0,0,0,False,False,False,2013,9,22,0
965,1,782,1,0,0,0,False,False,False,2014,2,24,5601
21,6,534,1,0,0,0,False,False,False,2014,5,31,5018
571,7,0,0,0,0,0,False,False,False,2014,6,8,0
515,1,625,1,0,0,0,False,False,False,2013,2,11,4678
625,2,607,1,0,1,0,False,False,False,2013,5,21,4853
827,2,2146,1,0,1,0,False,False,False,2014,12,30,17046
101,7,0,0,0,0,0,False,False,False,2013,4,7,19
452,2,538,1,1,0,538,False,False,False,2014,2,4,6264
160,7,0,0,0,0,0,False,False,False,2013,11,10,147
1065,5,560,1,1,0,560,False,False,False,2013,11,22,5551
580,2,1190,1,0,0,0,False,False,False,2013,11,12,8641
202,3,438,1,1,1,438,False,False,False,2013,7,17,5239
489,3,696,1,1,1,696,False,False,False,2015,7,29,7903
25,3,1516,1,1,0,1516,False,False,False,2015,1,28,12113
581,1,603,1,0,0,0,False,False,False,2013,1,14,4815
138,1,935,1,1,0,935,False,False,False,2013,4,8,9738
621,1,973,1,1,0,973,False,False,False,2013,11,4,9642
483,4,839,1,1,0,839,False,False,False,2014,7,3,7442
188,4,417,1,1,0,417,False,False,False,2015,4,16,4927
672,1,1467,1,1,0,1467,False,False,False,2015,6,15,12358
475,7,0,0,0,0,0,False,False,False,2013,10,20,0
695,4,496,1,0,0,0,False,False,False,2015,4,23,4754
36,3,1249,1,1,1,1249,False,False,False,2015,6,3,11547
1085,4,701,1,0,0,0,False,False,False,2015,5,28,6631
80,4,451,1,0,1,0,False,False,False,2013,7,25,4613
894,6,810,1,0,0,0,False,False,False,2014,5,17,6572
845,4,358,1,0,1,0,False,False,False,2014,4,24,2771
734,4,596,1,1,0,596,False,False,False,2015,1,29,6180
4,5,1167,1,0,0,0,False,False,False,2013,6,14,7835
839,1,919,1,1,0,919,False,False,False,2014,3,17,9021
483,6,226,1,0,0,0,False,False,False,2014,6,14,2119
87,1,890,1,0,0,0,False,False,False,2013,12,9,6929
718,6,623,1,0,0,0,False,False,False,2014,2,15,5718
672,1,1594,1,1,1,1594,False,False,False,2013,10,21,11908
428,4,491,1,1,0,491,False,False,False,2013,3,21,5814
207,5,1210,1,0,1,0,False,False,False,2013,6,28,8629
1083,2,381,1,0,0,0,False,False,False,2014,9,9,4295
789,2,515,1,1,0,515,False,False,False,2013,5,14,5006
143,2,458,1,0,0,0,False,False,False,2014,6,24,4088
1013,2,363,1,0,0,0,False,False,False,2013,3,12,3452
518,5,560,1,0,0,0,False,False,False,2013,5,10,4910
81,7,0,0,0,0,0,False,False,False,2015,5,24,141
685,1,764,1,1,0,764,False,False,False,2014,11,24,8177
282,4,780,1,1,0,780,False,False,False,2013,12,5,8209
772,1,678,1,1,0,678,False,False,False,2015,5,4,7695
1059,1,1350,1,1,0,1350,False,False,False,2013,5,13,11982
113,6,873,1,0,0,0,False,False,False,2014,3,15,7241
208,1,348,1,0,0,0,False,False,False,2013,10,14,2934
26,3,512,1,0,0,0,False,False,False,2013,10,2,5200
553,5,638,1,0,1,0,False,False,False,2013,1,4,5476
309,3,612,1,0,1,0,False,False,False,2013,10,30,6095
60,7,0,0,0,0,0,False,False,False,2014,11,16,0
1075,2,1366,1,0,1,0,False,False,False,2013,5,21,10047
657,3,614,1,1,0,614,False,False,False,2013,3,20,6402
894,6,717,1,0,0,0,False,False,False,2013,8,31,6422
671,2,555,1,0,0,0,False,False,False,2013,6,25,4923
257,2,773,1,1,0,773,False,False,False,2013,5,28,7413
867,7,190,1,0,0,0,False,False,False,2013,9,15,1489
223,1,0,0,0,0,0,True,False,False,2014,6,9,0
83,2,351,1,1,1,351,False,False,False,2013,8,27,4220
258,4,504,1,1,0,504,False,False,False,2013,10,24,5295
653,6,342,1,0,0,0,False,False,False,2013,8,17,3269
571,6,649,1,0,0,0,False,False,False,2013,9,28,4770
1036,5,453,1,0,0,0,False,False,False,2013,1,18,4034
814,1,870,1,1,0,870,False,False,False,2014,11,10,8871
912,5,807,1,0,0,0,False,False,False,2015,5,29,6570
220,3,689,1,1,0,689,False,False,False,2013,9,25,5350
225,6,428,1,0,0,0,False,False,False,2013,3,16,4363
59,5,715,1,1,0,715,False,False,False,2013,5,3,6924
47,7,0,0,0,0,0,False,False,False,2015,3,22,104
401,3,733,1,1,0,733,False,False,False,2015,1,28,7383
195,5,0,0,0,1,0,True,False,False,2013,11,1,88
813,5,540,1,1,1,540,False,False,False,2014,8,8,5770
816,4,0,0,1,0,0,True,False,False,2014,6,19,0
607,2,547,1,1,0,547,False,False,False,2013,9,24,7007
766,6,549,1,0,0,0,False,False,False,2014,3,15,5121
723,3,432,1,0,0,0,False,False,False,2013,5,22,4360
575,6,258,1,0,0,0,False,False,False,2015,1,10,3001
118,1,898,1,0,1,0,False,False,False,2013,12,30,8770
769,1,3242,1,0,0,0,False,False,False,2014,3,10,9679
765,6,464,1,0,0,0,False,False,False,2014,5,24,4147
172,1,852,1,0,0,0,False,False,False,2015,3,23,6899
125,4,1741,1,1,0,1741,False,False,False,2013,11,21,13124
958,7,0,0,0,0,0,False,False,False,2014,7,20,0
559,3,624,1,0,0,0,False,False,False,2015,3,25,4180
897,1,312,1,1,0,312,False,False,False,2013,11,18,3725
600,1,857,1,1,0,857,False,False,False,2014,12,15,10853
997,3,332,1,0,1,0,False,False,False,2013,7,10,3372
379,7,0,0,0,0,0,False,False,False,2013,6,30,0
988,2,776,1,1,1,776,False,False,False,2014,8,19,7171
449,7,0,0,0,0,0,False,False,False,2014,7,13,0
42,7,0,0,0,0,0,False,False,False,2014,8,24,0
131,2,384,1,0,0,0,False,False,False,2014,3,11,3566
322,1,818,1,1,0,818,False,False,False,2014,5,5,8931
228,7,0,0,0,0,0,False,False,False,2013,4,14,157
461,2,818,1,0,1,0,False,False,False,2014,12,23,8006
196,2,662,1,1,1,662,False,False,False,2014,7,29,6547
163,1,739,1,0,0,0,False,False,False,2015,2,23,6575
987,7,0,0,0,0,0,False,False,False,2014,9,28,0
799,5,811,1,0,0,0,False,False,False,2014,11,21,7005
709,3,1311,1,0,0,0,False,False,False,2015,2,25,9393
859,7,0,0,0,0,0,False,False,False,2013,4,28,33
270,4,1108,1,0,0,0,False,False,False,2013,2,14,7491
756,4,2068,1,0,1,0,False,False,False,2015,7,9,13531
621,7,0,0,0,0,0,False,False,False,2014,6,29,0
1096,7,0,0,0,0,0,False,False,False,2014,8,17,0
1063,7,0,0,0,0,0,False,False,False,2013,7,7,247
489,1,1079,1,0,1,0,False,False,False,2014,12,22,11174
355,2,1395,1,1,0,1395,False,False,False,2014,4,15,11157
179,7,0,0,0,0,0,False,False,False,2014,3,16,0
246,2,823,1,0,0,0,False,False,False,2014,9,9,6186
968,2,994,1,1,0,994,False,False,False,2013,3,5,8930
939,1,707,1,1,0,707,False,False,False,2014,6,2,8501
271,3,1132,1,1,0,1132,False,False,False,2014,4,16,9964
474,1,720,1,0,0,0,False,False,False,2015,3,9,5569
216,3,1024,1,1,0,1024,False,False,False,2015,4,29,11167
170,7,0,0,0,0,0,False,False,False,2014,4,13,0
685,3,814,1,1,1,814,False,False,False,2013,8,28,8050
821,5,864,1,1,0,864,False,False,False,2013,1,25,7416
193,2,952,1,1,1,952,False,False,False,2014,8,5,9005
327,5,923,1,1,0,923,False,False,False,2013,3,22,7581
46,6,684,1,0,0,0,False,False,False,2013,1,12,5459
523,7,0,0,0,0,0,False,False,False,2014,1,26,13
1078,7,0,0,0,0,0,False,False,False,2014,6,15,0
380,7,0,0,0,0,0,False,False,False,2013,8,18,0
618,1,600,1,1,1,600,False,False,False,2014,8,18,7459
268,5,608,1,0,0,0,False,False,False,2013,8,9,4699
720,3,711,1,0,0,0,False,False,False,2014,2,12,6064
625,1,666,1,0,0,0,False,False,False,2013,12,9,6177
781,5,753,1,1,0,753,False,False,False,2013,5,31,7661
94,1,838,1,1,0,838,False,False,False,2015,4,13,9309
128,6,494,1,0,0,0,False,False,False,2013,8,24,4500
974,6,1194,1,0,0,0,False,False,False,2014,4,26,8882
666,1,834,1,1,0,834,False,False,False,2015,4,27,8231
979,7,0,0,0,0,0,False,False,False,2015,2,15,0
659,4,758,1,1,0,758,False,False,False,2013,6,20,7191
19,7,0,0,0,0,0,False,False,False,2013,1,20,0
1072,7,0,0,0,0,0,False,False,False,2013,11,3,94
852,5,673,1,1,0,673,False,False,False,2013,3,22,5994
239,7,0,0,0,0,0,False,False,False,2013,7,21,0
928,2,941,1,1,0,941,False,False,False,2013,4,30,8265
547,6,475,1,0,0,0,False,False,False,2015,4,18,5386
50,5,445,1,1,0,445,False,False,False,2015,4,17,6584
659,5,0,0,1,1,0,False,True,False,2014,4,18,0
761,5,990,1,0,1,0,False,False,False,2014,1,3,7393
345,5,501,1,1,0,501,False,False,False,2014,5,23,5418
282,2,653,1,0,0,0,False,False,False,2014,10,14,5471
887,7,0,0,0,0,0,False,False,False,2015,5,3,59
866,1,568,1,1,0,568,False,False,False,2015,1,26,6758
166,1,910,1,1,0,910,False,False,False,2015,5,4,8749
532,2,1262,1,0,0,0,False,False,False,2013,10,15,9525
278,6,577,1,0,0,0,False,False,False,2014,10,11,5390
1083,2,240,1,1,0,240,False,False,False,2013,2,19,3724
1012,2,424,1,0,0,0,False,False,False,2013,5,7,3906
969,5,748,1,1,0,748,False,False,False,2014,11,28,6540
1017,3,963,1,0,0,0,False,False,False,2014,10,15,6964
528,2,905,1,1,1,905,False,False,False,2015,7,14,9598
63,6,711,1,0,0,0,False,False,False,2014,12,6,7031
1090,7,0,0,0,0,0,False,False,False,2014,8,10,0
10,6,523,1,0,0,0,False,False,False,2014,10,18,4682
700,1,762,1,1,0,762,False,False,False,2015,3,2,8446
1097,1,2638,1,0,1,0,False,False,False,2013,7,8,16046
662,6,714,1,0,0,0,False,False,False,2013,11,2,6745
855,6,428,1,0,0,0,False,False,False,2014,10,25,3871
44,7,0,0,0,0,0,False,False,False,2014,12,14,86
304,1,1188,1,1,0,1188,False,False,False,2015,7,13,9931
123,2,1058,1,1,0,1058,False,False,False,2015,4,28,9320
358,3,1139,1,1,1,1139,False,False,False,2014,7,30,9473
643,1,961,1,1,0,961,False,False,False,2015,1,26,9390
75,7,0,0,0,0,0,False,False,False,2015,2,8,0
1090,4,887,1,1,1,887,False,False,False,2014,7,31,9183
80,3,457,1,0,0,0,False,False,False,2014,5,14,4505
820,7,0,0,0,0,0,False,False,False,2013,5,12,0
480,2,583,1,0,1,0,False,False,False,2013,7,9,5110
564,4,732,1,1,1,732,False,False,False,2013,3,28,6842
579,3,751,1,0,0,0,False,False,False,2013,3,13,5845
192,4,498,1,0,0,0,False,False,False,2014,1,16,4746
1077,4,639,1,1,0,639,False,False,False,2013,5,2,6384
647,3,704,1,1,0,704,False,False,False,2015,6,17,6789
843,4,1035,1,1,1,1035,False,False,False,2015,2,5,10587
1107,3,526,1,0,1,0,False,False,False,2013,8,7,4726
77,5,587,1,0,1,0,False,False,False,2014,4,25,5256
447,6,614,1,0,0,0,False,False,False,2015,5,30,5694
576,7,0,0,0,0,0,False,False,False,2014,10,12,73
671,2,775,1,1,0,775,False,False,False,2014,1,7,8361
560,6,2088,1,0,0,0,False,False,False,2014,10,4,16031
522,7,0,0,0,0,0,False,False,False,2015,7,5,33
131,6,605,1,0,0,0,False,False,False,2013,11,16,5562
208,4,389,1,1,0,389,False,False,False,2014,1,23,3660
317,7,0,0,0,0,0,False,False,False,2013,5,5,0
337,5,360,1,0,0,0,False,False,False,2015,4,24,3681
325,7,0,0,0,0,0,False,False,False,2013,8,4,0
834,3,539,1,0,0,0,False,False,False,2014,1,29,4586
1097,3,2913,1,1,0,2913,False,False,False,2013,5,29,14760
285,6,560,1,0,1,0,False,False,False,2014,8,2,5150
347,2,344,1,0,1,0,False,False,False,2014,4,22,3718
417,7,0,0,0,0,0,False,False,False,2014,1,5,259
893,4,688,1,0,0,0,False,False,False,2015,7,23,6128
848,7,0,0,0,0,0,False,False,False,2014,4,13,109
717,1,521,1,0,0,0,False,False,False,2015,1,19,4869
785,4,566,1,1,0,566,False,False,False,2014,4,3,5583
597,4,802,1,1,1,802,False,False,False,2013,8,1,7025
49,4,430,1,0,0,0,False,False,False,2013,6,13,4184
218,4,0,0,1,1,0,True,False,False,2013,8,15,0
337,3,446,1,1,0,446,False,False,False,2013,5,29,5383
952,1,495,1,0,0,0,False,False,False,2013,3,11,4648
632,2,723,1,0,0,0,False,False,False,2014,8,26,5755
1068,7,0,0,0,0,0,False,False,False,2014,11,23,63
329,7,0,0,0,0,0,False,False,False,2015,4,5,0
742,4,798,1,0,0,0,False,False,False,2014,5,15,6518
177,7,0,0,0,0,0,False,False,False,2014,1,26,0
234,5,816,1,0,0,0,False,False,False,2013,9,6,6607
518,3,468,1,1,0,468,False,False,False,2013,5,15,5397
13,3,282,1,0,0,0,False,False,False,2015,2,25,2970
565,3,945,1,1,0,945,False,False,False,2014,4,2,7658
575,7,0,0,0,0,0,False,False,False,2014,2,23,81
714,3,292,1,0,0,0,False,False,False,2015,2,25,3396
18,2,539,1,0,1,0,False,False,False,2013,7,23,4495
1048,3,559,1,1,1,559,False,False,False,2013,10,9,6963
1098,5,724,1,0,0,0,False,False,False,2015,7,10,5620
512,5,1554,1,0,0,0,False,False,False,2014,4,11,7990
334,7,0,0,0,0,0,False,False,False,2013,9,1,0
748,7,0,0,0,0,0,False,False,False,2013,12,29,87
66,1,605,1,1,0,605,False,False,False,2013,5,13,7480
95,2,1126,1,1,0,1126,False,False,False,2014,6,17,10046
787,6,830,1,0,0,0,False,False,False,2013,8,10,6960
790,7,0,0,0,0,0,False,False,False,2014,10,12,0
1024,1,698,1,0,0,0,False,False,False,2013,6,10,6084
601,7,0,0,0,0,0,False,False,False,2015,3,8,62
751,7,0,0,0,0,0,False,False,False,2013,3,31,137
1,4,474,1,0,0,0,False,False,False,2015,5,28,3860
1032,4,1472,1,1,0,1472,False,False,False,2013,12,19,13984
396,5,1199,1,0,1,0,False,False,False,2013,5,10,9357
1078,6,619,1,0,0,0,False,False,False,2015,5,2,5850
663,5,705,1,0,0,0,False,False,False,2015,6,12,6095
458,1,565,1,0,0,0,False,False,False,2013,3,11,4986
54,6,939,1,0,0,0,False,False,False,2015,3,21,9356
119,3,721,1,1,0,721,False,False,False,2015,6,3,7662
862,6,776,1,0,0,0,False,False,False,2014,5,17,5804
535,6,614,1,0,0,0,False,False,False,2015,7,11,5775
78,4,501,1,0,0,0,False,False,False,2013,1,31,4334
643,7,0,0,0,0,0,False,False,False,2013,8,25,0
729,7,0,0,0,0,0,False,False,False,2014,1,26,0
938,4,766,1,0,1,0,False,False,False,2014,8,28,6061
720,1,831,1,0,0,0,False,False,False,2014,8,25,6767
941,5,475,1,0,1,0,False,False,False,2015,4,10,4843
628,6,431,1,0,1,0,False,False,False,2013,10,12,4438
1091,6,545,1,0,0,0,False,False,False,2014,9,27,5385
589,3,506,1,0,0,0,False,False,False,2013,11,27,4910
242,3,344,1,1,0,344,False,False,False,2014,2,5,3859
587,3,533,1,0,0,0,False,False,False,2015,2,25,4613
1030,7,0,0,0,0,0,False,False,False,2014,9,7,0
158,5,485,1,0,0,0,False,False,False,2014,10,17,5105
816,5,682,1,1,0,682,False,False,False,2014,9,19,5952
332,1,669,1,1,1,669,False,False,False,2013,3,25,6819
506,4,702,1,0,0,0,False,False,False,2013,6,13,5336
499,4,759,1,1,0,759,False,False,False,2015,1,29,6630
572,4,562,1,0,0,0,False,False,False,2014,10,30,3960
53,1,480,1,0,1,0,False,False,False,2014,10,13,5982
416,1,1566,1,0,0,0,False,False,False,2013,8,5,11024
629,6,781,1,0,0,0,False,False,False,2013,9,28,7085
301,7,0,0,0,0,0,False,False,False,2013,4,21,0
761,2,1011,1,1,0,1011,False,False,False,2013,1,22,8475
1067,4,463,1,1,0,463,False,False,False,2014,5,22,4708
749,3,580,1,0,0,0,False,False,False,2014,2,26,5196
70,7,0,0,0,0,0,False,False,False,2013,12,1,0
612,6,432,1,0,0,0,False,False,False,2015,1,24,4437
531,6,473,1,0,0,0,False,False,False,2014,10,25,4300
950,2,445,1,0,1,0,False,False,False,2014,8,12,3856
141,5,588,1,0,1,0,False,False,False,2013,1,4,5798
455,3,432,1,1,0,432,False,False,False,2013,11,20,5445
371,6,513,1,0,0,0,False,False,False,2013,10,5,5256
467,7,0,0,0,0,0,False,False,False,2015,2,1,48
881,2,635,1,0,1,0,False,False,False,2014,6,10,5049
208,3,414,1,1,1,414,False,False,False,2014,8,6,4058
664,4,879,1,1,0,879,False,False,False,2015,4,30,8854
560,3,1670,1,1,0,1670,False,False,False,2014,10,1,15028
294,7,0,0,0,0,0,False,False,False,2014,11,30,0
277,1,627,1,1,0,627,False,False,False,2015,7,13,7619
170,2,298,1,0,1,0,False,False,False,2014,7,8,2997
866,7,0,0,0,0,0,False,False,False,2014,4,13,62
932,7,0,0,0,0,0,False,False,False,2014,3,16,0
627,2,500,1,0,0,0,False,False,False,2015,2,10,4922
790,3,526,1,0,0,0,False,False,False,2015,6,24,4399
556,4,1134,1,1,0,1134,False,False,False,2014,10,2,9350
289,6,473,1,0,0,0,False,False,False,2015,7,18,5007
423,3,1685,1,0,0,0,False,False,False,2014,3,26,8622
648,3,610,1,1,0,610,False,False,False,2015,1,7,6350
568,4,390,1,1,1,390,False,False,False,2014,9,4,4320
598,2,897,1,1,0,897,False,False,False,2013,12,17,9467
685,5,668,1,1,0,668,False,False,False,2014,11,28,7174
808,4,609,1,0,0,0,False,False,False,2013,5,23,6160
143,6,535,1,0,0,0,False,False,False,2015,3,21,4747
689,4,677,1,0,0,0,False,False,False,2013,10,31,6103
744,4,0,0,1,1,0,True,False,False,2015,6,4,0
471,4,597,1,1,0,597,False,False,False,2015,1,15,5779
306,4,718,1,1,0,718,False,False,False,2013,12,19,8194
689,4,780,1,1,1,780,False,False,False,2013,8,1,8101
844,5,551,1,1,0,551,False,False,False,2014,6,20,4867
82,6,566,1,0,0,0,False,False,False,2013,3,9,5792
133,4,725,1,1,1,725,False,False,False,2015,7,30,7336
464,1,0,0,0,1,0,False,True,False,2014,4,21,0
130,2,607,1,1,0,607,False,False,False,2013,6,18,6177
105,1,504,1,0,1,0,False,False,False,2014,9,8,4766
931,7,161,1,0,0,0,False,False,False,2013,10,6,1373
909,6,815,1,0,0,0,False,False,False,2014,6,21,6638
278,6,558,1,0,0,0,False,False,False,2014,6,21,5208
42,3,1290,1,1,0,1290,False,False,False,2015,2,4,11815
821,3,852,1,1,0,852,False,False,False,2014,5,21,7836
51,6,555,1,0,0,0,False,False,False,2013,6,15,6546
1048,4,581,1,1,0,581,False,False,False,2014,6,5,6777
389,5,1117,1,0,1,0,False,False,False,2014,7,25,8773
695,1,856,1,1,0,856,False,False,False,2013,3,18,9782
377,2,1209,1,0,0,0,False,False,False,2014,12,9,9610
97,3,0,0,1,0,0,True,False,False,2013,5,1,0
649,7,0,0,0,0,0,False,False,False,2013,12,1,0
627,1,486,1,0,0,0,False,False,False,2013,3,11,4604
855,4,508,1,0,0,0,False,False,False,2014,2,13,4263
