store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
193,1,1391641200,1035,1,1,0,0,11125
357,2,1408399200,1008,1,1,0,1,9533
829,3,1429048800,766,1,1,0,0,8305
291,5,1372370400,909,1,0,0,0,6866
1039,3,1406844000,1095,1,1,0,0,9767
744,1,1382306400,1031,1,1,0,0,10421
236,7,1417302000,0,0,0,0,0,-28
326,4,1432159200,443,1,1,0,0,5402
370,1,1388358000,920,1,0,0,1,9621
564,2,1381528800,471,1,0,0,0,4129
783,5,1391554800,991,1,1,0,1,8628
938,7,1449183600,0,0,0,0,0,58
981,4,1407189600,809,1,1,0,0,8028
209,7,1358031600,0,0,0,0,0,-184
1083,4,1401746400,330,1,1,0,0,5052
728,7,1431813600,0,0,0,0,0,-75
329,6,1378072800,411,1,0,0,0,3716
674,3,1422399600,996,1,1,0,0,9323
706,2,1441490400,475,1,0,0,0,5228
1037,7,1432418400,0,0,0,0,0,54
331,5,1366927200,887,1,1,0,0,7953
36,5,1424991600,984,1,0,0,0,8247
996,1,1429480800,724,1,0,0,0,7631
640,2,1389049200,984,1,1,0,0,12412
839,1,1376863200,659,1,0,0,0,5006
155,2,1403560800,464,1,0,0,0,5147
831,5,1364767200,1394,1,0,0,1,10181
274,1,1427666400,992,1,1,0,1,8072
1023,7,1426978800,0,0,0,0,0,83
624,5,1417129200,921,1,1,0,0,7655
188,2,1385420400,385,1,0,0,0,3921
380,4,1424905200,1167,1,0,0,0,10915
737,4,1404770400,941,1,1,0,1,8910
83,5,1375394400,377,1,1,0,0,4481
139,6,1367359200,277,1,0,0,0,2972
1041,6,1368136800,634,1,0,0,0,5728
1074,1,1397426400,792,1,1,0,0,8373
558,4,1364425200,696,1,1,0,0,5750
23,2,1363042800,599,1,1,0,0,6426
704,6,1411768800,777,1,0,0,0,6802
262,7,1367704800,4735,1,0,0,0,19526
239,2,1425337200,531,1,1,0,0,6030
1050,3,1435701600,416,1,1,0,1,5297
804,7,1365372000,0,0,0,0,0,-15
313,5,1411682400,608,1,0,0,0,5028
941,5,1357858800,0,0,0,1,0,-151
1042,6,1414796400,389,1,0,0,0,3785
654,7,1416092400,0,0,0,0,0,13
736,4,1400709600,475,1,1,0,0,5248
1018,6,1380319200,1338,1,0,0,0,10038
283,7,1432418400,0,0,0,0,0,70
684,7,1366495200,0,0,0,0,0,-192
318,6,1396047600,413,1,0,0,0,3893
78,3,1363129200,446,1,0,0,0,3667
343,1,1415401200,673,1,0,0,1,5457
943,1,1360623600,774,1,1,0,0,8628
812,7,1409436000,0,0,0,0,0,-61
965,4,1389826800,694,1,0,0,0,5432
516,6,1365804000,559,1,0,0,0,5096
336,5,1444168800,1727,1,0,0,0,9010
873,7,1415142000,0,0,0,0,0,-16
746,4,1419462000,0,0,0,3,1,98
622,5,1422572400,578,1,1,0,0,5921
905,2,1410213600,906,1,0,0,0,7744
709,5,1382652000,1268,1,1,0,0,10203
526,1,1433368800,0,0,0,2,1,352
359,3,1417474800,517,1,0,0,0,4870
635,1,1361746800,479,1,0,0,0,4403
442,5,1378591200,352,1,0,0,1,3308
941,7,1373752800,0,0,0,0,0,88
774,3,1417561200,646,1,0,0,0,5438
426,5,1432850400,599,1,0,0,0,5104
553,6,1400277600,897,1,0,0,0,7005
953,7,1380664800,0,0,0,0,0,25
756,6,1429912800,2538,1,0,0,0,19254
891,2,1411423200,896,1,0,0,0,6598
149,7,1443996000,0,0,0,0,0,458
898,4,1411596000,718,1,0,0,0,5854
1110,5,1433196000,638,1,1,0,1,6374
277,4,1446764400,462,1,0,0,0,5362
674,3,1419375600,940,1,0,0,1,8187
854,7,1409695200,0,0,0,0,0,-67
416,6,1376690400,1279,1,0,0,0,9345
1016,5,1425682800,518,1,1,0,1,5674
691,6,1434146400,619,1,0,0,0,6083
408,3,1417474800,368,1,0,0,0,3688
508,6,1384556400,543,1,0,0,0,5512
789,2,1366668000,502,1,1,0,0,5089
276,5,1382047200,523,1,0,0,0,4466
910,5,1402005600,650,1,1,0,1,6546
983,2,1422313200,1193,1,1,0,0,10644
859,3,1398981600,700,1,1,0,0,7136
810,7,1390690800,0,0,0,0,0,66
368,7,1397340000,0,0,0,0,0,75
194,4,1382565600,398,1,1,0,0,4738
411,1,1408917600,578,1,0,0,1,5581
31,2,1407103200,480,1,0,0,0,4012
403,4,1417042800,798,1,1,0,0,7956
1106,4,1428271200,556,1,1,0,0,6017
813,7,1403388000,0,0,0,0,0,8
399,7,1361660400,0,0,0,0,0,-77
1086,4,1400104800,737,1,0,0,0,6015
800,7,1387062000,0,0,0,0,0,-36
880,1,1434319200,1059,1,1,0,0,10905
641,1,1406498400,651,1,1,0,1,7916
1090,5,1364511600,0,0,1,2,1,67
399,7,1364079600,0,0,0,0,0,84
1036,1,1407794400,431,1,0,0,0,4030
918,5,1357167600,583,1,0,0,0,4778
776,6,1374876000,345,1,0,0,0,3327
495,6,1363388400,362,1,0,0,0,3792
326,7,1409608800,0,0,0,0,0,-138
333,7,1357686000,0,0,0,0,0,-198
209,2,1376085600,603,1,1,0,1,6298
977,6,1369432800,338,1,0,0,0,3045
803,2,1395702000,364,1,0,0,0,3533
109,1,1432504800,0,0,0,1,0,-100
343,6,1373666400,630,1,0,0,0,5837
58,5,1364767200,419,1,0,0,1,4225
1085,3,1394319600,807,1,1,0,0,9024
175,4,1391036400,563,1,0,0,0,4611
785,2,1383692400,373,1,0,0,0,3567
906,5,1386111600,1400,1,1,0,0,11944
411,7,1359241200,0,0,0,0,0,80
74,5,1376172000,850,1,1,0,0,8110
970,6,1388617200,190,1,0,0,0,1089
117,2,1398722400,566,1,1,0,0,6438
406,1,1441144800,442,1,0,0,0,5189
800,4,1417820400,499,1,0,0,0,4609
424,5,1434664800,819,1,1,0,0,7157
246,6,1403906400,841,1,0,0,0,6916
193,5,1449356400,600,1,0,0,0,5807
1111,3,1431468000,421,1,0,0,0,4001
60,3,1425596400,962,1,1,0,0,10810
514,3,1426633200,672,1,1,0,0,6624
793,6,1399413600,436,1,0,0,0,3760
680,5,1418943600,1195,1,1,0,0,11621
1044,6,1417215600,1249,1,0,0,0,8690
563,3,1365717600,896,1,1,0,0,7374
452,7,1397944800,0,0,0,0,0,199
960,7,1432418400,0,0,0,0,0,151
554,1,1358722800,475,1,1,0,0,5746
430,2,1394060400,758,1,1,0,0,8894
970,3,1375221600,479,1,1,0,1,5214
949,5,1400191200,410,1,0,0,0,3857
14,2,1401141600,560,1,0,0,0,4726
666,3,1403042400,743,1,1,0,1,7352
745,6,1367359200,321,1,0,0,0,3564
195,4,1412632800,1235,1,0,0,1,8809
732,2,1433109600,520,1,1,0,1,6330
1082,3,1395788400,796,1,0,0,0,6743
967,7,1426374000,0,0,0,0,0,-105
1090,4,1437602400,737,1,0,0,1,6767
621,6,1368136800,710,1,0,0,0,6224
1104,5,1390518000,456,1,1,0,0,5300
59,2,1393282800,517,1,0,0,0,4728
241,1,1382914800,545,1,0,0,1,4565
907,5,1398376800,786,1,0,0,1,7410
753,3,1424214000,807,1,1,0,0,8533
166,3,1431468000,790,1,0,0,0,5775
523,2,1393282800,1425,1,0,0,0,9966
180,7,1368914400,0,0,0,0,0,-134
185,3,1357340400,0,0,1,1,0,71
1024,2,1370642400,942,1,0,0,0,6994
627,4,1432159200,660,1,1,0,0,7256
393,6,1428098400,791,1,0,0,0,7535
119,6,1381183200,596,1,0,0,0,5525
765,3,1407880800,698,1,0,0,1,6364
820,6,1421449200,820,1,0,0,0,7105
728,1,1399240800,555,1,1,0,0,6667
652,6,1416006000,539,1,0,0,0,5012
726,5,1395356400,1136,1,1,0,0,10860
463,3,1375221600,1014,1,1,0,1,9546
423,3,1398204000,1662,1,0,0,1,9054
228,2,1418684400,675,1,1,0,0,7542
1071,6,1385766000,806,1,0,0,0,7141
759,3,1401228000,865,1,0,0,0,7419
545,5,1402005600,1170,1,1,0,0,9748
176,5,1370728800,595,1,0,0,0,4702
97,1,1387148400,1182,1,1,0,0,13370
265,2,1367272800,570,1,1,0,0,6081
517,6,1426287600,351,1,0,0,0,3652
565,5,1357081200,688,1,0,0,0,4910
577,1,1373407200,768,1,1,0,1,10665
177,2,1449270000,562,1,0,0,0,5183
581,4,1369260000,533,1,0,0,0,4641
681,7,1376776800,0,0,0,0,0,-14
961,2,1434405600,753,1,1,0,0,7844
1071,2,1369087200,706,1,0,0,0,5605
761,5,1409263200,1074,1,0,0,0,7486
674,5,1404252000,1155,1,1,0,0,9401
881,3,1360450800,671,1,0,0,0,4991
908,5,1420412400,0,0,1,1,0,321
573,4,1381960800,282,1,0,0,0,3177
967,6,1388703600,728,1,0,0,0,6250
200,6,1392418800,888,1,0,0,0,7301
1093,6,1393974000,888,1,0,0,0,7669
411,5,1372370400,659,1,0,0,0,6146
868,6,1381183200,592,1,0,0,1,5878
243,5,1380232800,971,1,1,0,0,7932
1096,2,1376085600,675,1,1,0,0,6066
175,5,1386111600,733,1,1,0,0,7665
54,1,1411941600,669,1,1,0,0,7787
833,1,1393196400,444,1,0,0,0,4091
982,6,1423090800,764,1,0,0,0,7131
475,1,1428184800,1137,1,1,0,0,10965
979,3,1427238000,496,1,0,0,0,4617
1034,3,1374616800,506,1,0,0,1,4352
1056,7,1417388400,0,0,0,0,0,266
231,7,1369519200,0,0,0,0,0,82
848,1,1413756000,858,1,1,0,0,8999
959,2,1358204400,743,1,0,0,0,5426
1091,4,1383174000,663,1,0,0,0,6269
1058,7,1431813600,0,0,0,0,0,-34
110,3,1389308400,706,1,1,0,0,7210
110,3,1368568800,637,1,1,0,0,6442
1020,3,1369173600,1106,1,0,0,0,8264
451,4,1358377200,364,1,0,0,0,3793
1069,6,1369432800,454,1,0,0,0,4145
519,5,1404252000,576,1,1,0,0,6178
243,3,1436911200,1006,1,1,0,0,9538
413,6,1414796400,679,1,0,0,0,6638
232,1,1408917600,286,1,0,0,1,3012
679,6,1358550000,898,1,0,0,0,7305
151,5,1390518000,693,1,1,0,0,7505
178,4,1409522400,1001,1,1,0,0,8974
66,3,1419375600,493,1,0,0,1,5234
177,1,1358722800,682,1,1,0,0,7081
399,6,1375740000,496,1,0,0,0,4444
305,2,1413842400,466,1,1,0,1,5199
796,5,1359068400,632,1,1,0,0,6315
1079,6,1402696800,556,1,0,0,0,5144
907,6,1396047600,864,1,0,0,0,8039
342,7,1438466400,0,0,0,0,0,105
958,2,1427151600,524,1,0,0,0,4523
62,3,1406844000,791,1,1,0,0,9007
736,2,1384815600,541,1,1,0,0,6387
842,1,1402869600,1365,1,1,0,1,14660
601,4,1368309600,472,1,1,0,0,5709
135,7,1410386400,0,0,0,0,0,-124
1035,2,1394060400,803,1,1,0,0,7592
537,1,1448924400,777,1,1,0,0,9708
1063,7,1396648800,0,0,0,0,0,134
142,2,1421103600,600,1,1,0,0,6962
688,7,1419116400,0,0,0,0,0,115
465,5,1425423600,0,0,1,2,1,-143
296,2,1408399200,782,1,1,0,1,7544
77,6,1426892400,675,1,0,0,0,6591
658,3,1433455200,616,1,1,0,0,6893
748,2,1374530400,385,1,0,0,1,4153
42,4,1403128800,0,0,1,1,0,87
555,7,1377381600,0,0,0,0,0,-115
982,1,1405893600,759,1,0,0,1,6557
508,4,1434578400,741,1,1,0,0,8339
332,1,1412978400,687,1,1,0,0,7287
605,5,1405029600,540,1,1,0,0,6821
417,7,1430949600,0,0,0,0,0,43
1029,3,1368568800,798,1,1,0,1,7206
1028,3,1390950000,447,1,0,0,0,4075
608,7,1424559600,0,0,0,0,0,-76
732,2,1375135200,1209,1,1,0,1,12465
1103,7,1396134000,0,0,0,0,0,72
431,3,1398981600,929,1,1,0,0,10122
332,2,1430776800,555,1,1,0,0,5761
833,5,1429826400,390,1,0,0,0,4061
274,6,1406325600,885,1,0,0,0,5887
673,5,1360278000,593,1,1,0,1,6098
966,3,1414537200,545,1,0,0,0,4436
91,3,1375653600,619,1,0,0,0,5164
885,3,1386284400,551,1,0,0,0,5388
1087,5,1433282400,696,1,1,0,0,6926
592,1,1367186400,726,1,1,0,0,7705
1028,7,1416092400,0,0,0,0,0,19
289,6,1407708000,557,1,0,0,0,5838
564,1,1424646000,350,1,0,0,0,3271
971,3,1446418800,746,1,0,0,0,5854
471,1,1361142000,723,1,1,0,0,7499
639,7,1403992800,0,0,0,0,0,238
52,3,1387321200,781,1,1,0,0,11841
395,1,1388358000,760,1,0,0,1,7329
458,3,1391727600,731,1,1,0,0,7508
947,7,1395529200,0,0,0,0,0,-49
586,1,1377468000,2464,1,1,0,1,18289
47,2,1390863600,809,1,0,0,0,5283
946,4,1415746800,503,1,0,0,0,5086
872,2,1394060400,904,1,1,0,0,8054
588,2,1419894000,807,1,0,0,1,6926
753,1,1383346800,696,1,0,0,0,6004
448,7,1401832800,0,0,0,0,0,-167
222,7,1411855200,0,0,0,0,0,-61
929,7,1368914400,0,0,0,0,0,223
27,6,1432936800,908,1,0,0,0,9366
81,3,1377640800,485,1,1,0,1,6011
346,6,1402696800,533,1,0,0,0,5792
1027,2,1435010400,1278,1,0,0,0,10308
888,1,1373839200,891,1,1,0,1,9744
860,2,1363647600,681,1,1,0,0,6591
1047,3,1383951600,499,1,1,0,0,6375
972,2,1392159600,452,1,1,0,0,4208
845,3,1367791200,318,1,1,0,0,3272
643,7,1371333600,0,0,0,0,0,-72
953,5,1358463600,493,1,0,0,0,4799
375,5,1395961200,725,1,0,0,0,6529
744,6,1372456800,901,1,0,0,0,8039
535,3,1363734000,737,1,1,0,0,7601
77,3,1397599200,792,1,1,0,1,8739
363,1,1404079200,1320,1,1,0,0,12585
120,2,1374530400,471,1,0,0,1,4346
329,4,1418857200,837,1,1,0,0,8274
447,5,1403820000,613,1,0,0,0,5180
121,7,1403388000,0,0,0,0,0,25
1092,4,1403128800,0,0,1,1,1,218
795,4,1381960800,305,1,0,0,0,2793
956,7,1384642800,0,0,0,0,0,-23
68,1,1369000800,0,0,0,1,0,96
780,7,1361660400,0,0,0,0,0,-112
378,7,1405807200,0,0,0,0,0,-86
567,7,1410386400,0,0,0,0,0,-178
40,4,1383174000,837,1,0,0,1,6236
277,5,1357081200,527,1,0,0,0,4876
577,5,1392937200,607,1,1,0,0,7456
760,1,1393801200,1309,1,1,0,0,10813
463,3,1405461600,1065,1,1,0,1,9264
437,5,1414101600,730,1,1,0,1,7052
540,7,1370815200,0,0,0,0,0,21
70,1,1358118000,522,1,0,0,0,4736
1069,2,1390863600,679,1,0,0,0,5641
826,5,1402005600,831,1,1,0,0,8355
111,6,1417647600,641,1,0,0,0,5969
730,3,1430258400,999,1,1,0,0,11460
630,6,1422054000,308,1,0,0,0,3194
840,7,1423954800,0,0,0,0,0,-222
407,4,1391209200,335,1,0,0,1,3443
443,4,1409176800,430,1,0,0,1,3956
464,2,1405980000,1170,1,0,0,1,8225
370,6,1387580400,873,1,0,0,0,10476
882,6,1410559200,691,1,0,0,0,5683
538,7,1409608800,0,0,0,0,0,-43
423,7,1386198000,2388,1,0,0,0,14431
566,7,1437861600,0,0,0,0,0,-148
162,1,1390172400,706,1,1,0,0,8992
543,6,1402264800,182,1,0,0,0,2031
1077,3,1361919600,487,1,0,0,0,4270
805,2,1381269600,769,1,1,0,1,9056
1107,7,1382220000,0,0,0,0,0,36
591,7,1402783200,0,0,0,0,0,21
607,1,1364853600,641,1,1,0,0,7670
146,1,1394492400,1003,1,1,0,0,10865
861,6,1364598000,577,1,0,0,0,4495
516,2,1388790000,948,1,1,0,0,9900
496,6,1380319200,914,1,0,0,0,6835
219,7,1434232800,0,0,0,0,0,-105
506,2,1425337200,922,1,1,0,0,8148
651,2,1361833200,853,1,0,0,0,6240
331,4,1415487600,688,1,0,0,0,5018
553,4,1401746400,599,1,1,0,0,6025
644,6,1367013600,1166,1,0,0,0,9074
1083,6,1385766000,424,1,0,0,0,4938
657,1,1357513200,1161,1,1,0,0,11040
383,6,1398463200,2124,1,0,0,0,19839
7,2,1416870000,1143,1,1,0,0,10420
695,7,1400968800,0,0,0,0,0,169
935,4,1370469600,663,1,1,0,0,6342
437,6,1426287600,1059,1,0,0,0,8276
458,5,1360278000,666,1,1,0,1,6265
506,4,1395874800,694,1,0,0,0,5283
146,4,1369864800,0,0,1,1,0,513
834,6,1363388400,419,1,0,0,0,4008
595,5,1400191200,1489,1,0,0,0,11062
1038,1,1365976800,408,1,0,0,0,3842
253,2,1408399200,827,1,1,0,1,9743
106,1,1434924000,899,1,0,0,0,8072
746,7,1410386400,0,0,0,0,0,12
512,4,1368309600,1420,1,1,0,0,8245
271,6,1378159200,238,1,0,0,0,2410
812,4,1430604000,848,1,1,0,0,8077
57,7,1387062000,0,0,0,0,0,158
678,7,1364684400,0,0,0,0,0,10
216,2,1403560800,739,1,0,0,0,8043
333,1,1375567200,1514,1,1,0,0,13203
879,5,1357167600,333,1,0,0,0,3243
790,7,1438552800,0,0,0,0,0,-126
589,2,1385938800,215,1,0,0,0,2428
519,6,1363388400,622,1,0,0,0,5709
672,2,1398117600,1447,1,0,0,1,8264
897,2,1386716400,227,1,0,0,0,2467
298,3,1359500400,529,1,0,0,0,4230
664,7,1360105200,0,0,0,0,0,12
560,3,1419980400,939,1,0,0,1,7472
274,7,1362178800,1112,1,0,0,0,7139
203,1,1375826400,769,1,0,0,0,6575
869,3,1390345200,937,1,1,0,0,8235
311,6,1399154400,560,1,0,0,0,5648
1031,1,1395615600,416,1,0,0,0,3690
572,6,1419030000,662,1,0,0,0,5311
358,3,1430258400,1236,1,1,0,0,11887
806,5,1425682800,506,1,1,0,0,6235
395,1,1405893600,457,1,0,0,1,4438
121,4,1418857200,660,1,1,0,0,7149
1075,2,1410472800,1059,1,0,0,0,7572
928,1,1387753200,1308,1,0,0,1,10807
956,2,1407362400,352,1,0,0,1,3069
101,4,1393455600,769,1,0,0,0,6347
994,1,1434924000,372,1,0,0,0,3906
350,1,1401573600,718,1,1,0,1,8464
870,3,1435096800,869,1,0,0,0,7055
863,4,1380578400,994,1,1,0,0,8507
34,1,1404424800,943,1,0,0,0,7849
615,5,1384038000,1253,1,1,0,0,8558
268,7,1373148000,0,0,0,0,1,-165
289,5,1416524400,500,1,0,0,0,5047
526,5,1398376800,1233,1,0,0,1,9222
391,6,1425164400,332,1,0,0,0,3452
11,7,1405807200,0,0,0,0,0,11
292,7,1376258400,0,0,0,0,0,-19
250,2,1407362400,528,1,0,0,0,4768
811,7,1358636400,0,0,0,0,0,67
119,1,1410732000,774,1,1,0,0,8726
789,5,1425682800,450,1,1,0,0,4742
706,6,1365112800,620,1,0,0,0,5648
5,4,1411596000,475,1,0,0,0,3676
985,4,1368050400,611,1,0,0,1,5721
53,3,1398204000,515,1,0,0,1,6476
974,4,1409522400,1745,1,1,0,0,13421
1111,3,1438120800,403,1,1,0,1,5955
715,3,1387321200,1098,1,1,0,0,11193
506,2,1366668000,911,1,1,0,0,7456
1113,7,1380405600,0,0,0,0,0,-12
442,5,1438725600,552,1,1,0,0,5907
769,2,1404165600,2812,1,1,0,1,12052
69,6,1368828000,1031,1,0,0,0,7567
629,4,1436047200,598,1,1,0,0,6847
282,7,1446332400,0,0,0,0,0,150
360,4,1403128800,779,1,1,0,0,8333
631,2,1421103600,726,1,1,0,0,7850
792,1,1381010400,680,1,0,0,0,6145
149,2,1423177200,548,1,1,0,1,6538
361,4,1383519600,612,1,1,0,0,6680
387,3,1429653600,926,1,0,0,0,8702
479,5,1414710000,673,1,0,1,1,4434
973,6,1432936800,786,1,0,0,0,6467
1012,2,1395702000,464,1,0,0,0,4156
661,7,1400364000,0,0,0,0,0,27
993,5,1386370800,806,1,0,0,0,6271
331,4,1368050400,828,1,0,0,0,6118
217,1,1381701600,647,1,0,0,0,4790
1090,4,1446764400,712,1,0,0,0,7227
1057,6,1377900000,733,1,0,0,0,6298
20,1,1422226800,1043,1,1,0,0,10981
958,2,1383001200,550,1,0,0,0,4469
754,3,1381096800,938,1,0,0,0,7703
897,5,1409868000,397,1,1,0,0,4238
271,2,1393282800,752,1,0,0,1,5719
983,6,1397080800,1514,1,0,0,0,10654
406,2,1413842400,469,1,1,0,1,5507
596,2,1435960800,888,1,0,0,1,5883
366,6,1384556400,292,1,0,0,0,3149
814,7,1413669600,0,0,0,0,0,100
320,7,1397340000,0,0,0,0,0,-32
123,3,1421190000,1015,1,1,0,0,9481
373,7,1376258400,0,0,0,0,0,155
646,7,1403992800,0,0,0,0,0,-16
975,5,1374184800,920,1,1,0,0,7828
106,5,1377813600,896,1,1,0,0,8396
695,6,1373580000,294,1,0,0,0,3237
1013,3,1394319600,486,1,1,0,0,5845
36,4,1363820400,1128,1,1,0,0,10656
135,2,1375135200,551,1,1,0,1,6706
928,4,1393455600,528,1,0,0,0,4797
869,3,1419980400,431,1,0,0,1,4902
671,2,1402956000,632,1,1,0,1,7080
1049,4,1374703200,610,1,0,0,0,6139
611,6,1373320800,439,1,0,0,0,4040
887,6,1370556000,469,1,0,0,1,4441
861,2,1365199200,544,1,1,0,0,4950
849,7,1374962400,0,0,0,0,1,60
511,6,1402264800,703,1,0,0,1,6621
14,5,1424386800,651,1,1,0,0,6629
879,5,1388098800,406,1,0,0,1,4227
516,6,1407016800,641,1,0,0,0,5956
231,3,1431468000,442,1,0,0,0,4971
126,7,1368914400,0,0,0,0,0,-80
260,4,1431554400,0,0,0,1,0,238
1008,2,1418684400,970,1,1,0,0,8475
94,3,1368568800,633,1,1,0,0,6888
177,2,1435960800,628,1,0,0,0,5521
415,7,1361055600,0,0,0,0,0,12
742,5,1404252000,812,1,1,0,0,8701
972,6,1380319200,180,1,0,0,0,1059
137,1,1429480800,988,1,0,0,0,8337
826,1,1412287200,807,1,0,0,0,6106
1073,6,1395442800,750,1,0,0,0,5982
220,6,1426287600,473,1,0,0,0,3839
544,4,1393887600,2131,1,1,0,0,16912
306,3,1399068000,438,1,1,0,1,5034
1075,7,1364684400,0,0,0,0,0,-156
792,7,1374357600,0,0,0,0,0,-86
894,6,1367359200,848,1,0,0,0,7481
1106,7,1418511600,0,0,0,0,0,257
496,7,1431813600,0,0,0,0,0,-45
376,1,1430085600,1139,1,1,0,0,12732
791,4,1403128800,0,0,1,1,0,-417
189,6,1401487200,778,1,0,0,0,6652
756,4,1386543600,2269,1,1,0,0,18386
220,3,1430258400,708,1,1,0,0,6396
21,5,1403215200,737,1,1,0,1,7520
293,2,1381269600,946,1,1,0,0,8549
238,7,1372543200,0,0,0,0,0,-56
200,6,1419634800,849,1,0,0,0,8486
196,2,1404943200,721,1,1,0,1,7002
360,5,1362438000,952,1,1,0,0,8471
925,4,1407189600,1171,1,1,0,0,9946
73,3,1417474800,491,1,0,0,0,4165
876,6,1389394800,472,1,0,0,0,4648
130,6,1433541600,515,1,0,0,0,5011
845,5,1370728800,394,1,0,0,0,3167
292,2,1368482400,858,1,1,0,0,8033
813,7,1408831200,0,0,0,0,0,-61
618,5,1365544800,593,1,0,0,0,5480
538,1,1384729200,745,1,1,0,0,7855
667,2,1415660400,830,1,1,0,0,7599
784,5,1378591200,855,1,0,0,1,6315
140,5,1412892000,991,1,1,0,0,8377
743,6,1421449200,222,1,0,0,0,2266
980,3,1370901600,629,1,1,0,0,6347
409,2,1419894000,637,1,0,0,1,6359
1011,5,1421967600,719,1,0,0,0,5192
392,6,1415574000,479,1,0,0,0,4620
305,7,1364079600,0,0,0,0,0,176
1030,7,1381615200,0,0,0,0,0,-8
763,5,1386889200,658,1,0,0,0,5831
751,6,1435874400,587,1,0,0,0,6085
1062,6,1399154400,607,1,0,0,0,6042
411,4,1358377200,467,1,0,0,0,4767
403,7,1367100000,0,0,0,0,0,12
924,5,1361487600,465,1,1,0,0,5042
338,7,1362956400,0,0,0,0,0,56
438,4,1396994400,578,1,1,0,0,6026
151,5,1404338400,598,1,1,0,0,6368
540,7,1365372000,0,0,0,0,0,-51
387,6,1365804000,1033,1,0,0,0,8068
1060,1,1402869600,1054,1,1,0,0,10569
271,5,1425682800,722,1,1,0,0,6866
627,2,1410472800,488,1,0,0,0,4572
274,6,1360969200,0,0,0,0,0,-146
948,4,1365285600,1793,1,1,0,0,7290
1049,5,1375480800,691,1,1,0,0,7479
424,4,1373493600,675,1,1,0,0,6067
560,2,1430776800,1694,1,1,0,0,14746
433,4,1401660000,624,1,1,0,0,6278
172,3,1366149600,734,1,0,0,0,6074
462,1,1441231200,586,1,0,0,0,6207
734,2,1366668000,630,1,1,0,0,6780
1034,6,1410127200,266,1,0,0,0,2584
168,4,1419462000,0,0,0,3,1,1
529,5,1422745200,788,1,0,0,1,6735
678,3,1421794800,730,1,0,0,0,6315
353,2,1358204400,1027,1,0,0,0,5057
1071,4,1417820400,787,1,0,0,0,6117
581,4,1418857200,832,1,1,0,0,8561
502,1,1359327600,1372,1,0,0,0,8327
823,2,1404943200,559,1,1,0,0,6677
441,7,1404856800,0,0,0,0,0,-148
1085,4,1419462000,0,0,0,3,1,291
234,6,1404597600,973,1,0,0,0,8597
39,7,1371333600,0,0,0,0,0,-40
323,6,1362697200,624,1,0,0,0,6018
506,3,1434492000,918,1,1,0,0,8377
1001,3,1419980400,322,1,0,0,1,3511
538,4,1415487600,523,1,0,0,0,4320
724,4,1369260000,642,1,0,0,0,5878
828,7,1382220000,0,0,0,0,0,-39
29,2,1401141600,526,1,0,0,0,4305
896,4,1407189600,984,1,1,0,0,8303
680,7,1365372000,0,0,0,0,0,-68
679,6,1426287600,816,1,0,0,0,7033
405,1,1437948000,612,1,1,0,1,8010
938,6,1401487200,902,1,0,0,0,7094
152,2,1360191600,807,1,1,0,0,8463
68,4,1431554400,0,0,0,1,0,64
378,5,1360278000,810,1,1,0,1,7867
95,5,1364511600,0,0,1,2,1,162
759,4,1391036400,705,1,0,0,0,6470
1061,5,1417129200,685,1,1,0,0,7175
163,1,1370383200,975,1,0,0,0,8312
1097,1,1395615600,2436,1,0,0,0,12773
707,6,1434146400,504,1,0,0,0,5044
1037,3,1419375600,635,1,0,0,1,5623
164,3,1421190000,639,1,1,0,0,6562
278,1,1432504800,0,0,0,1,0,125
297,7,1365372000,0,0,0,0,0,-172
492,3,1369778400,1122,1,1,0,1,9942
762,6,1432936800,485,1,0,0,0,4484
577,2,1390863600,505,1,0,0,0,5349
638,4,1386802800,474,1,0,0,0,4859
19,7,1397944800,0,0,0,0,0,-3
303,5,1369951200,973,1,1,0,0,7140
1066,6,1428357600,779,1,0,0,0,6842
680,3,1398204000,752,1,0,0,1,6442
978,1,1446678000,915,1,0,0,0,8344
285,5,1382047200,383,1,0,0,1,3836
823,3,1385506800,538,1,0,0,0,5175
930,3,1372197600,933,1,0,0,0,6558
594,2,1356994800,0,0,0,1,1,-236
1065,6,1429308000,331,1,0,0,0,3411
655,1,1404079200,1286,1,1,0,0,12315
208,7,1370037600,0,0,0,0,0,-237
48,7,1376258400,0,0,0,0,0,8
739,3,1393369200,572,1,0,0,0,5403
1064,5,1391122800,1180,1,0,0,0,9721
943,3,1403042400,798,1,1,0,0,8691
433,6,1406325600,461,1,0,0,0,4429
733,6,1389999600,3212,1,0,0,0,15529
590,2,1365199200,342,1,1,0,0,4055
171,6,1431727200,651,1,0,0,0,5897
733,7,1400364000,3414,1,0,0,0,15612
489,3,1416956400,742,1,1,0,0,7371
748,7,1394924400,0,0,0,0,0,-49
178,3,1444082400,746,1,0,0,0,6340
1025,5,1370728800,813,1,0,0,0,5708
549,4,1420066800,0,0,0,1,1,160
455,3,1373234400,438,1,0,0,1,4369
133,3,1394319600,799,1,1,0,0,8212
43,6,1367359200,467,1,0,0,0,4721
421,4,1381960800,835,1,0,0,1,6161
1074,7,1434837600,0,0,0,0,0,44
852,1,1405893600,580,1,0,0,0,4704
1012,3,1436911200,469,1,1,0,0,5930
571,4,1429135200,562,1,1,0,0,5319
657,7,1372543200,0,0,0,0,0,-17
